지점,지점명,일시,기온,강수량,풍속,습도
119,수원,2022-12-27 17:00,1,,2,65
119,수원,2022-12-27 18:00,-1.4,,1,74
119,수원,2022-12-27 19:00,-2,,0.5,76
119,수원,2022-12-27 20:00,-2.8,,0.3,80
119,수원,2022-12-27 21:00,-2.9,,0.6,82
119,수원,2022-12-27 22:00,-3.7,,0.7,86
119,수원,2022-12-27 23:00,-4.3,,0.9,88
119,수원,2022-12-28 0:00,-4.5,,0.4,92
119,수원,2022-12-28 1:00,-5.8,,0.1,96
119,수원,2022-12-28 2:00,-5.4,,1.2,97
119,수원,2022-12-28 3:00,-5.3,,1.2,98
119,수원,2022-12-28 4:00,-4.4,,0.8,97
119,수원,2022-12-28 5:00,-4.4,,0.2,100
119,수원,2022-12-28 6:00,-4.9,0.9,0.6,100
119,수원,2022-12-28 7:00,-3.7,,2.8,100
119,수원,2022-12-28 8:00,-4.3,,2.5,76
119,수원,2022-12-28 9:00,-4.4,,2.6,53
119,수원,2022-12-28 10:00,-3.5,,3.3,42
119,수원,2022-12-28 11:00,-2.4,,2.7,40
119,수원,2022-12-28 12:00,-2,,3.9,45
119,수원,2022-12-28 13:00,-1.6,,2.7,43
119,수원,2022-12-28 14:00,-0.7,,3.1,49
119,수원,2022-12-28 15:00,-0.6,,3.1,50
119,수원,2022-12-28 16:00,-1.4,,3.4,56
119,수원,2022-12-28 17:00,-2.4,,2.2,59
119,수원,2022-12-28 18:00,-3.7,,2.7,63
119,수원,2022-12-28 19:00,-4.2,,2.1,64
119,수원,2022-12-28 20:00,-5.6,,1.2,69
119,수원,2022-12-28 21:00,-5.8,,0.3,71
119,수원,2022-12-28 22:00,-6.2,,0.7,72
119,수원,2022-12-28 23:00,-6.8,,1.1,75
119,수원,2022-12-29 0:00,-7.4,,0.9,79
119,수원,2022-12-29 1:00,-7.7,,0.9,80
119,수원,2022-12-29 2:00,-9,,0.9,86
119,수원,2022-12-29 3:00,-9,,0.6,86
119,수원,2022-12-29 4:00,-9.3,,0.9,89
119,수원,2022-12-29 5:00,-10,,1,90
119,수원,2022-12-29 6:00,-10.4,,0.9,92
119,수원,2022-12-29 7:00,-9.6,,0.3,89
119,수원,2022-12-29 8:00,-9.8,,1.2,90
119,수원,2022-12-29 9:00,-7.2,,1.1,80
119,수원,2022-12-29 10:00,-4.9,,0.9,71
119,수원,2022-12-29 11:00,-3.4,,1.6,60
119,수원,2022-12-29 12:00,-2.1,,1.1,51
119,수원,2022-12-29 13:00,-1,,1.5,45
119,수원,2022-12-29 14:00,-0.2,,1.7,43
119,수원,2022-12-29 15:00,-0.3,,2.1,41
119,수원,2022-12-29 16:00,-0.4,,1.9,47
119,수원,2022-12-29 17:00,-1.3,,1.5,52
119,수원,2022-12-29 18:00,-2.6,,0.4,59
119,수원,2022-12-29 19:00,-2.2,,0.2,59
119,수원,2022-12-29 20:00,-2.2,,0.6,58
119,수원,2022-12-29 21:00,-2.4,0,1.2,64
119,수원,2022-12-29 22:00,-2.6,,0.9,67
119,수원,2022-12-29 23:00,-2.5,,1.3,70
119,수원,2022-12-30 0:00,-2.5,0,1.7,71
119,수원,2022-12-30 1:00,-3.3,,0.2,87
119,수원,2022-12-30 2:00,-3.2,,0.3,99
119,수원,2022-12-30 3:00,-3.5,0.3,1.2,97
119,수원,2022-12-30 4:00,-4.4,,0.3,100
119,수원,2022-12-30 5:00,-5.4,,0.4,100
119,수원,2022-12-30 6:00,-6.4,,0.3,100
119,수원,2022-12-30 7:00,-7.4,,0.4,100
119,수원,2022-12-30 8:00,-6.7,,1,100
119,수원,2022-12-30 9:00,-5.4,,0.2,100
119,수원,2022-12-30 10:00,-2.1,,0.7,95
119,수원,2022-12-30 11:00,-0.8,,0.8,80
119,수원,2022-12-30 12:00,0,,1.9,72
119,수원,2022-12-30 13:00,0.2,,2.3,63
119,수원,2022-12-30 14:00,0.7,,3.3,57
119,수원,2022-12-30 15:00,0.7,,3.1,56
119,수원,2022-12-30 16:00,0.5,,3.2,57
119,수원,2022-12-30 17:00,-0.8,,3.3,61
119,수원,2022-12-30 18:00,-1.9,,2.6,64
119,수원,2022-12-30 19:00,-3.4,,1.9,73
119,수원,2022-12-30 20:00,-4.2,,0.4,75
119,수원,2022-12-30 21:00,-4.4,,0.9,75
119,수원,2022-12-30 22:00,-4.8,,1,77
119,수원,2022-12-30 23:00,-5.4,,0.5,78
119,수원,2022-12-31 0:00,-6.5,,0.2,82
119,수원,2022-12-31 1:00,-6.9,,0.4,86
119,수원,2022-12-31 2:00,-8,,0.5,90
119,수원,2022-12-31 3:00,-8.1,,0.5,94
119,수원,2022-12-31 4:00,-6.9,,0,88
119,수원,2022-12-31 5:00,-6.1,,0.8,86
119,수원,2022-12-31 6:00,-5.5,0,0.7,84
119,수원,2022-12-31 7:00,-5.5,,0.8,88
119,수원,2022-12-31 8:00,-4.7,,0.3,84
119,수원,2022-12-31 9:00,-4,,0.4,84
119,수원,2022-12-31 10:00,-2.8,,1.3,73
119,수원,2022-12-31 11:00,-1.6,,1.8,70
119,수원,2022-12-31 12:00,-1.3,,1.9,72
119,수원,2022-12-31 13:00,0.3,,1.1,72
119,수원,2022-12-31 14:00,1.2,,0.7,72
119,수원,2022-12-31 15:00,1.9,,0.6,72
119,수원,2022-12-31 16:00,3.1,,1.8,61
119,수원,2022-12-31 17:00,2.4,,2.1,59
119,수원,2022-12-31 18:00,0.4,,0.5,67
119,수원,2022-12-31 19:00,-1.3,,1,75
119,수원,2022-12-31 20:00,-2.3,,0,79
119,수원,2022-12-31 21:00,-2.9,,0,84
119,수원,2022-12-31 22:00,-3.6,,0,88
119,수원,2022-12-31 23:00,-4.2,,0.8,91
119,수원,2023-03-01 1:00,5.4,,1.6,73
119,수원,2023-03-01 2:00,5.2,,1.8,75
119,수원,2023-03-01 3:00,4.9,,0.6,76
119,수원,2023-03-01 4:00,4.8,,0.3,77
119,수원,2023-03-01 5:00,5,,0.2,76
119,수원,2023-03-01 6:00,4.9,,1.5,78
119,수원,2023-03-01 7:00,4.9,,1.1,81
119,수원,2023-03-01 8:00,3.8,,0.5,85
119,수원,2023-03-01 9:00,5.9,,1.5,76
119,수원,2023-03-01 10:00,6.9,,2.8,65
119,수원,2023-03-01 11:00,7.3,,2.5,62
119,수원,2023-03-01 12:00,7.2,,3.6,61
119,수원,2023-03-01 13:00,7.1,,3.5,65
119,수원,2023-03-01 14:00,8,,4.6,53
119,수원,2023-03-01 15:00,8,,4.5,59
119,수원,2023-03-01 16:00,8,,6.2,52
119,수원,2023-03-01 17:00,8.6,,5.5,28
119,수원,2023-03-01 18:00,7.4,,4.4,26
119,수원,2023-03-01 19:00,6,,4.1,28
119,수원,2023-03-01 20:00,5.3,,3.4,28
119,수원,2023-03-01 21:00,4,,2.6,33
119,수원,2023-03-01 22:00,3.7,,2.3,35
119,수원,2023-03-01 23:00,3.2,,2.9,36
119,수원,2023-03-02 0:00,2.8,,3.1,40
119,수원,2023-03-02 1:00,2.5,,4.4,39
119,수원,2023-03-02 2:00,1.9,,3.7,35
119,수원,2023-03-02 3:00,1.1,,3.1,32
119,수원,2023-03-02 4:00,0.5,,3.1,30
119,수원,2023-03-02 5:00,0.2,,3.9,32
119,수원,2023-03-02 6:00,-0.2,,3.2,34
119,수원,2023-03-02 7:00,-0.6,,1.7,34
119,수원,2023-03-02 8:00,0.1,,2.5,32
119,수원,2023-03-02 9:00,1.4,,4,27
119,수원,2023-03-02 10:00,2.2,,3.8,23
119,수원,2023-03-02 11:00,3.3,,3.7,22
119,수원,2023-03-02 12:00,3.8,,3.8,20
119,수원,2023-03-02 13:00,5,,3.6,19
119,수원,2023-03-02 14:00,5,,5,28
119,수원,2023-03-02 15:00,4.8,,5,29
119,수원,2023-03-02 16:00,5,,4.3,29
119,수원,2023-03-02 17:00,4.1,,3.8,32
119,수원,2023-03-02 18:00,2.8,,3.3,43
119,수원,2023-03-02 19:00,1.6,,2.1,51
119,수원,2023-03-02 20:00,0.5,,1.6,52
119,수원,2023-03-02 21:00,-0.1,,1.1,57
119,수원,2023-03-02 22:00,-0.7,,0.6,61
119,수원,2023-03-02 23:00,-1.2,,2.3,66
119,수원,2023-03-03 0:00,-1.5,,0.7,69
119,수원,2023-03-03 1:00,-1.9,,0.9,73
119,수원,2023-03-03 2:00,-2.1,,1.9,77
119,수원,2023-03-03 3:00,-2.6,,1,80
119,수원,2023-03-03 4:00,-2.5,,1.6,80
119,수원,2023-03-03 5:00,-3.2,,1.6,83
119,수원,2023-03-03 6:00,-2.9,,1.2,80
119,수원,2023-03-03 7:00,-2.9,,1.5,80
119,수원,2023-03-03 8:00,-1.8,,1.6,76
119,수원,2023-03-03 9:00,1.3,,2.1,62
119,수원,2023-03-03 10:00,4,,2.4,55
119,수원,2023-03-03 11:00,5.7,,2.7,51
119,수원,2023-03-03 12:00,8.6,,2.7,42
119,수원,2023-03-03 13:00,9.5,,3.4,42
119,수원,2023-03-03 14:00,10,,3.5,42
119,수원,2023-03-03 15:00,10.4,,4.1,45
119,수원,2023-03-03 16:00,10.1,,3.2,49
119,수원,2023-03-03 17:00,9.4,,3.3,54
119,수원,2023-03-03 18:00,8,,3.2,62
119,수원,2023-03-03 19:00,6.7,,1.6,67
119,수원,2023-03-03 20:00,5.4,,0.3,73
119,수원,2023-03-03 21:00,4.6,,0.1,77
119,수원,2023-03-03 22:00,4.3,,1,79
119,수원,2023-03-03 23:00,5.3,,1.5,78
119,수원,2023-03-04 0:00,4.9,,1.2,77
119,수원,2023-03-04 1:00,3.7,,1.7,82
119,수원,2023-03-04 2:00,3.5,,1.6,84
119,수원,2023-03-04 3:00,2.8,,0.2,86
119,수원,2023-03-04 4:00,3,,0.4,88
119,수원,2023-03-04 5:00,3.4,,0.8,85
119,수원,2023-03-04 6:00,3.2,,0,87
119,수원,2023-03-04 7:00,3.7,,1.3,85
119,수원,2023-03-04 8:00,4.5,,1.7,83
119,수원,2023-03-04 9:00,6,,1.8,74
119,수원,2023-03-04 10:00,6.8,,2.3,71
119,수원,2023-03-04 11:00,8.2,,1.9,63
119,수원,2023-03-04 12:00,9.9,,1.7,54
119,수원,2023-03-04 13:00,11.5,,2.2,48
119,수원,2023-03-04 14:00,12.8,,2.6,41
119,수원,2023-03-04 15:00,13.9,,2.1,35
119,수원,2023-03-04 16:00,13.4,,3,41
119,수원,2023-03-04 17:00,11.9,,2.9,43
119,수원,2023-03-04 18:00,9.9,,2.7,54
119,수원,2023-03-04 19:00,7.8,,2.4,62
119,수원,2023-03-04 20:00,5.8,,1.2,70
119,수원,2023-03-04 21:00,4.5,,1.9,83
119,수원,2023-03-04 22:00,4.1,,1.4,87
119,수원,2023-03-04 23:00,3.2,,0.7,87
119,수원,2023-03-05 0:00,2.3,,0.6,90
119,수원,2023-03-05 1:00,1.9,,0.3,94
119,수원,2023-03-05 2:00,1,,0.5,94
119,수원,2023-03-05 3:00,0.3,,0.7,95
119,수원,2023-03-05 4:00,-0.2,,0.4,97
119,수원,2023-03-05 5:00,-0.6,,0.6,98
119,수원,2023-03-05 6:00,-1,,0.6,97
119,수원,2023-03-05 7:00,-1,,0.4,97
119,수원,2023-03-05 8:00,0,,0.4,99
119,수원,2023-03-05 9:00,2.9,,0.2,95
119,수원,2023-03-05 10:00,7,,1.1,70
119,수원,2023-03-05 11:00,9.8,,1.4,55
119,수원,2023-03-05 12:00,12.4,,1.9,43
119,수원,2023-03-05 13:00,13.8,,1,38
119,수원,2023-03-05 14:00,14.9,,2.4,33
119,수원,2023-03-05 15:00,14.8,,3.3,30
119,수원,2023-03-05 16:00,14.2,,3.3,28
119,수원,2023-03-05 17:00,13.5,,3.1,20
119,수원,2023-03-05 18:00,11.4,,2.8,22
119,수원,2023-03-05 19:00,8,,1,34
119,수원,2023-03-05 20:00,6.6,,0.9,41
119,수원,2023-03-05 21:00,5.8,,1.2,42
119,수원,2023-03-05 22:00,4.1,,1.2,50
119,수원,2023-03-05 23:00,2.4,,0.4,59
119,수원,2023-03-06 0:00,1.5,,0,62
119,수원,2023-03-06 1:00,0.9,,0.2,64
119,수원,2023-03-06 2:00,-0.2,,0.3,67
119,수원,2023-03-06 3:00,-0.4,,0,68
119,수원,2023-03-06 4:00,-0.8,,0,69
119,수원,2023-03-06 5:00,-1.2,,0.2,70
119,수원,2023-03-06 6:00,-1.7,,0.9,76
119,수원,2023-03-06 7:00,-1.6,,1.1,77
119,수원,2023-03-06 8:00,0.6,,0.5,70
119,수원,2023-03-06 9:00,5.2,,0.6,55
119,수원,2023-03-06 10:00,8.9,,2,33
119,수원,2023-03-06 11:00,11.8,,1.5,27
119,수원,2023-03-06 12:00,13.4,,2.3,22
119,수원,2023-03-06 13:00,15.1,,3.6,18
119,수원,2023-03-06 14:00,15.8,,2.7,19
119,수원,2023-03-06 15:00,15.8,,3.2,21
119,수원,2023-03-06 16:00,15.5,,4,22
119,수원,2023-03-06 17:00,14.4,,1.7,28
119,수원,2023-03-06 18:00,12.2,,2.3,37
119,수원,2023-03-06 19:00,9.8,,1.3,46
119,수원,2023-03-06 20:00,8.5,,0.6,52
119,수원,2023-03-06 21:00,7.2,,1,56
119,수원,2023-03-06 22:00,6.2,,0.6,58
119,수원,2023-03-06 23:00,5,,0.6,65
119,수원,2023-03-07 0:00,4.9,,1,66
119,수원,2023-03-07 1:00,4.2,,0.8,70
119,수원,2023-03-07 2:00,3.6,,0.1,75
119,수원,2023-03-07 3:00,4.7,0,2,73
119,수원,2023-03-07 4:00,5.1,,0.9,73
119,수원,2023-03-07 5:00,5.1,,0.3,69
119,수원,2023-03-07 6:00,4,,0.7,73
119,수원,2023-03-07 7:00,4,,0.4,73
119,수원,2023-03-07 8:00,4.7,,0.1,72
119,수원,2023-03-07 9:00,9.2,,0.5,54
119,수원,2023-03-07 10:00,12.5,,1.8,42
119,수원,2023-03-07 11:00,14,,2.1,46
119,수원,2023-03-07 12:00,15.2,,3.7,49
119,수원,2023-03-07 13:00,16.9,,2.6,46
119,수원,2023-03-07 14:00,17.8,,3.6,44
119,수원,2023-03-07 15:00,18.1,,4,47
119,수원,2023-03-07 16:00,17.6,,3.1,49
119,수원,2023-03-07 17:00,16.3,,3.4,51
119,수원,2023-03-07 18:00,13.9,,3.8,59
119,수원,2023-03-07 19:00,12,,2.2,67
119,수원,2023-03-07 20:00,10.4,,2.1,74
119,수원,2023-03-07 21:00,9.3,,0.6,79
119,수원,2023-03-07 22:00,8.1,,0,83
119,수원,2023-03-07 23:00,7.6,,0,87
119,수원,2023-03-08 0:00,6.6,,0.3,91
119,수원,2023-03-08 1:00,5.8,,0.2,93
119,수원,2023-03-08 2:00,5.2,,1.1,93
119,수원,2023-03-08 3:00,4.9,,0.6,95
119,수원,2023-03-08 4:00,4.3,,0.6,95
119,수원,2023-03-08 5:00,3.9,,0.6,95
119,수원,2023-03-08 6:00,4.9,,1.4,94
119,수원,2023-03-08 7:00,5.2,,0.4,90
119,수원,2023-03-08 8:00,6.2,,0.1,87
119,수원,2023-03-08 9:00,9.8,,1.7,71
119,수원,2023-03-08 10:00,11.6,,0.1,61
119,수원,2023-03-08 11:00,14,,1.9,50
119,수원,2023-03-08 12:00,15.6,0,2,45
119,수원,2023-03-08 13:00,18.4,,3.7,36
119,수원,2023-03-08 14:00,17.9,,4.3,33
119,수원,2023-03-08 15:00,17,,3.9,41
119,수원,2023-03-08 16:00,16.7,,2.9,47
119,수원,2023-03-08 17:00,15.8,,3.4,52
119,수원,2023-03-08 18:00,15.2,0,0.8,54
119,수원,2023-03-08 19:00,14.2,,2.2,58
119,수원,2023-03-08 20:00,13.3,,1.2,62
119,수원,2023-03-08 21:00,12.7,,2.4,66
119,수원,2023-03-08 22:00,11.4,,1.9,71
119,수원,2023-03-08 23:00,12.5,,2.6,65
119,수원,2023-03-09 0:00,12.4,0,1.4,67
119,수원,2023-03-09 1:00,11.5,,2.6,76
119,수원,2023-03-09 2:00,11.6,,0.8,75
119,수원,2023-03-09 3:00,12.1,0.1,2,74
119,수원,2023-03-09 4:00,13.2,,1.7,65
119,수원,2023-03-09 5:00,12.3,,1.1,70
119,수원,2023-03-09 6:00,12.4,,1.9,77
119,수원,2023-03-09 7:00,11.8,,3.2,83
119,수원,2023-03-09 8:00,11.4,,2.5,85
119,수원,2023-03-09 9:00,10.8,,3.2,87
119,수원,2023-03-09 10:00,9.2,,2.8,92
119,수원,2023-03-09 11:00,9.3,,2.2,89
119,수원,2023-03-09 12:00,9.9,0,2.2,86
119,수원,2023-03-09 13:00,11.3,,1.9,78
119,수원,2023-03-09 14:00,11.9,,2.4,74
119,수원,2023-03-09 15:00,12.7,,2.7,68
119,수원,2023-03-09 16:00,10.8,,4.2,73
119,수원,2023-03-09 17:00,10.4,,3.1,74
119,수원,2023-03-09 18:00,9.8,,1.5,77
119,수원,2023-03-09 19:00,8.1,,2.1,86
119,수원,2023-03-09 20:00,7.2,,0.8,89
119,수원,2023-03-09 21:00,6.4,,1,92
119,수원,2023-03-09 22:00,5.9,,1,94
119,수원,2023-03-09 23:00,5.3,,0.7,95
119,수원,2023-03-10 0:00,4.9,,0.6,96
119,수원,2023-03-10 1:00,4.2,,0.9,96
119,수원,2023-03-10 2:00,3.9,,0.5,97
119,수원,2023-03-10 3:00,3.4,,0.8,97
119,수원,2023-03-10 4:00,3.2,,1,99
119,수원,2023-03-10 5:00,2.3,,0.9,98
119,수원,2023-03-10 6:00,2.8,,0.5,99
119,수원,2023-03-10 7:00,2.7,,0.2,100
119,수원,2023-03-10 8:00,4.2,,0.4,99
119,수원,2023-03-10 9:00,8.8,,0.4,84
119,수원,2023-03-10 10:00,13.1,,1.3,55
119,수원,2023-03-10 11:00,16,,2.6,42
119,수원,2023-03-10 12:00,18.6,,3.2,28
119,수원,2023-03-10 13:00,20.1,,3,24
119,수원,2023-03-10 14:00,21.5,,3.4,24
119,수원,2023-03-10 15:00,21.7,,3.9,26
119,수원,2023-03-10 16:00,22,,2.9,25
119,수원,2023-03-10 17:00,21.3,,2.3,25
119,수원,2023-03-10 18:00,18.8,,2.2,32
119,수원,2023-03-10 19:00,16.4,,0.5,39
119,수원,2023-03-10 20:00,14.5,,1.1,47
119,수원,2023-03-10 21:00,13,,0.6,53
119,수원,2023-03-10 22:00,11.5,,0.7,59
119,수원,2023-03-10 23:00,10.9,,0.5,62
119,수원,2023-03-11 0:00,9.9,,0.8,67
119,수원,2023-03-11 1:00,10,,0.6,68
119,수원,2023-03-11 2:00,8.9,,0.4,74
119,수원,2023-03-11 3:00,8.6,,1.4,76
119,수원,2023-03-11 4:00,7.9,,0.5,80
119,수원,2023-03-11 5:00,7.7,,1.1,83
119,수원,2023-03-11 6:00,7.4,,1,83
119,수원,2023-03-11 7:00,6.6,,1.1,85
119,수원,2023-03-11 8:00,7.6,,1,84
119,수원,2023-03-11 9:00,11.4,,0.5,74
119,수원,2023-03-11 10:00,17,,2.2,37
119,수원,2023-03-11 11:00,19.6,,2.2,27
119,수원,2023-03-11 12:00,20.8,,1.3,23
119,수원,2023-03-11 13:00,22.6,,2.3,19
119,수원,2023-03-11 14:00,23.1,,2.9,19
119,수원,2023-03-11 15:00,22.6,,4,17
119,수원,2023-03-11 16:00,20.9,,4,28
119,수원,2023-03-11 17:00,18.4,,3.2,33
119,수원,2023-03-11 18:00,15.9,,2.7,42
119,수원,2023-03-11 19:00,14.4,,2,44
119,수원,2023-03-11 20:00,13.4,,1.4,47
119,수원,2023-03-11 21:00,12,,1.8,55
119,수원,2023-03-11 22:00,10.5,,0.6,63
119,수원,2023-03-11 23:00,10.2,,0.1,64
119,수원,2023-03-12 0:00,9.8,,0.5,67
119,수원,2023-03-12 1:00,9.5,,1.7,68
119,수원,2023-03-12 2:00,9.1,,0.4,69
119,수원,2023-03-12 3:00,9.2,,1.5,67
119,수원,2023-03-12 4:00,9.8,,2.3,68
119,수원,2023-03-12 5:00,10.1,,2.6,81
119,수원,2023-03-12 6:00,7.6,,2.6,85
119,수원,2023-03-12 7:00,6.7,,3,97
119,수원,2023-03-12 8:00,6.6,,1.6,97
119,수원,2023-03-12 9:00,5.9,1.8,2.7,96
119,수원,2023-03-12 10:00,5.8,,2.6,97
119,수원,2023-03-12 11:00,6.2,,2.9,96
119,수원,2023-03-12 12:00,6.4,2.2,2.4,92
119,수원,2023-03-12 13:00,6.1,,4.3,91
119,수원,2023-03-12 14:00,6.3,,3.6,88
119,수원,2023-03-12 15:00,5.4,1.2,6.4,79
119,수원,2023-03-12 16:00,6.2,,4.6,69
119,수원,2023-03-12 17:00,6.9,,6.6,43
119,수원,2023-03-12 18:00,5.2,,5.5,43
119,수원,2023-03-12 19:00,3.4,,7.2,45
119,수원,2023-03-12 20:00,2.6,,4.8,42
119,수원,2023-03-12 21:00,2.2,,6,38
119,수원,2023-03-12 22:00,1.8,,6,38
119,수원,2023-03-12 23:00,1.5,,5.6,37
119,수원,2023-03-13 0:00,0.9,,5.3,37
119,수원,2023-03-13 1:00,0.3,,4.1,32
119,수원,2023-03-13 2:00,-0.3,,4.6,32
119,수원,2023-03-13 3:00,-0.6,,3.1,30
119,수원,2023-03-13 4:00,-0.7,,3.1,30
119,수원,2023-03-13 5:00,-1.1,,3.2,33
119,수원,2023-03-13 6:00,-1.1,,3,37
119,수원,2023-03-13 7:00,-1.2,,2.8,37
119,수원,2023-03-13 8:00,0,,2.3,34
119,수원,2023-03-13 9:00,1.4,,3.4,28
119,수원,2023-03-13 10:00,2.8,,2.4,25
119,수원,2023-03-13 11:00,4,,2.5,22
119,수원,2023-03-13 12:00,5.4,,1.4,22
119,수원,2023-03-13 13:00,6.4,,4.2,22
119,수원,2023-03-13 14:00,5.8,,3.8,24
119,수원,2023-03-13 15:00,6.8,,2.9,21
119,수원,2023-03-13 16:00,7.4,,2.7,18
119,수원,2023-03-13 17:00,6.8,,3.3,28
119,수원,2023-03-13 18:00,5.7,,2.3,38
119,수원,2023-03-13 19:00,4.8,,1.5,45
119,수원,2023-03-13 20:00,3.9,,2.2,51
119,수원,2023-03-13 21:00,3.7,,1.8,55
119,수원,2023-03-13 22:00,3.7,,1.7,53
119,수원,2023-03-13 23:00,3.3,,1.8,56
119,수원,2023-03-14 0:00,2.6,,0.7,59
119,수원,2023-03-14 1:00,2.5,,1.6,61
119,수원,2023-03-14 2:00,2.7,,2.1,57
119,수원,2023-03-14 3:00,2.5,,2,53
119,수원,2023-03-14 4:00,3.3,,2.7,49
119,수원,2023-03-14 5:00,3.3,,2.6,49
119,수원,2023-03-14 6:00,3.6,,2.5,46
119,수원,2023-03-14 7:00,3.9,,2.5,45
119,수원,2023-03-14 8:00,5.3,,3.3,41
119,수원,2023-03-14 9:00,6.8,,3.8,36
119,수원,2023-03-14 10:00,9.2,,3.4,32
119,수원,2023-03-14 11:00,11,,3.2,26
119,수원,2023-03-14 12:00,13.3,,4.2,22
119,수원,2023-03-14 13:00,13.9,,3.4,23
119,수원,2023-03-14 14:00,15,,5,26
119,수원,2023-03-14 15:00,14.6,,5.6,28
119,수원,2023-03-14 16:00,14.7,,5.2,31
119,수원,2023-03-14 17:00,14.1,,4.2,32
119,수원,2023-03-14 18:00,13.5,,2.8,35
119,수원,2023-03-14 19:00,11.2,,2.1,42
119,수원,2023-03-14 20:00,10.1,,2.3,51
119,수원,2023-03-14 21:00,8.2,,0.5,62
119,수원,2023-03-14 22:00,7.3,,1.5,72
119,수원,2023-03-14 23:00,7.5,,1.5,72
119,수원,2023-03-15 0:00,6.1,,1.5,81
119,수원,2023-03-15 1:00,6,,0.9,79
119,수원,2023-03-15 2:00,3.9,,1,86
119,수원,2023-03-15 3:00,3.3,,0.9,93
119,수원,2023-03-15 4:00,3,,1.1,94
119,수원,2023-03-15 5:00,3,,0.5,93
119,수원,2023-03-15 6:00,3.3,,0.7,93
119,수원,2023-03-15 7:00,3.8,,1.8,92
119,수원,2023-03-15 8:00,7.5,,1.5,76
119,수원,2023-03-15 9:00,11.1,,1.9,65
119,수원,2023-03-15 10:00,13.5,,2.4,64
119,수원,2023-03-15 11:00,14.3,,4,58
119,수원,2023-03-15 12:00,16.5,,6.4,54
119,수원,2023-03-15 13:00,16.3,,8.1,53
119,수원,2023-03-15 14:00,15.5,,4.6,59
119,수원,2023-03-15 15:00,13.5,,4.4,67
119,수원,2023-03-15 16:00,10.3,,4.5,79
119,수원,2023-03-15 17:00,9.3,,2.8,78
119,수원,2023-03-15 18:00,8.6,,2.6,80
119,수원,2023-03-15 19:00,7.6,,4.2,72
119,수원,2023-03-15 20:00,6.9,,3.3,59
119,수원,2023-03-15 21:00,7,,2.8,57
119,수원,2023-03-15 22:00,6.4,,2.7,44
119,수원,2023-03-15 23:00,5.7,,3.8,42
119,수원,2023-03-16 0:00,4.6,,4.3,28
119,수원,2023-03-16 1:00,3.4,,2.4,34
119,수원,2023-03-16 2:00,2.1,,0.9,38
119,수원,2023-03-16 3:00,1.7,,1.7,39
119,수원,2023-03-16 4:00,0.9,,1.5,41
119,수원,2023-03-16 5:00,0.1,,1,45
119,수원,2023-03-16 6:00,0.4,,2.2,44
119,수원,2023-03-16 7:00,0.2,,0.6,44
